respondent_id,timestamp,username,question_num,score,score_text,weighted_score
13,7/7/2025 10:35:50,User13,10,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,11,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,12,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,13,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,14,2,2: あまり本人らしくない,0.76
13,7/7/2025 10:35:50,User13,15,1,1: 全く本人らしくない,0.76
13,7/7/2025 10:35:50,User13,16,1,1: 全く本人らしくない,0.76
13,7/7/2025 10:35:50,User13,17,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,18,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,19,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,20,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,21,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,22,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,23,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,24,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,25,3,3: 本人らしさは出ていない,0.76
13,7/7/2025 10:35:50,User13,26,3,3: 本人らしさは出ていない,0.76
13,7/7/2025 10:35:50,User13,27,3,3: 本人らしさは出ていない,0.76
13,7/7/2025 10:35:50,User13,28,2,2: あまり本人らしくない,0.76
13,7/7/2025 10:35:50,User13,29,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,30,5,5: かなり本人らしい,0.76
14,7/8/2025 6:32:01,User14,1,1,1: 全く本人らしくない,0.69
14,7/8/2025 6:32:01,User14,2,2,2: あまり本人らしくない,0.69
14,7/8/2025 6:32:01,User14,3,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,4,2,2: あまり本人らしくない,0.69
14,7/8/2025 6:32:01,User14,5,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,6,5,5: かなり本人らしい,0.69
14,7/8/2025 6:32:01,User14,7,2,2: あまり本人らしくない,0.69
14,7/8/2025 6:32:01,User14,8,1,1: 全く本人らしくない,0.69
14,7/8/2025 6:32:01,User14,9,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,10,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,11,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,12,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,13,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,14,1,1: 全く本人らしくない,0.69
14,7/8/2025 6:32:01,User14,15,1,1: 全く本人らしくない,0.69
14,7/8/2025 6:32:01,User14,16,1,1: 全く本人らしくない,0.69
14,7/8/2025 6:32:01,User14,17,5,5: かなり本人らしい,0.69
14,7/8/2025 6:32:01,User14,18,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,19,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,20,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,21,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,22,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,23,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,24,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,25,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,26,4,4: やや本人らしい,0.69
14,7/8/2025 6:32:01,User14,27,2,2: あまり本人らしくない,0.69
14,7/8/2025 6:32:01,User14,28,3,3: 本人らしさは出ていない,0.69
14,7/8/2025 6:32:01,User14,29,5,5: かなり本人らしい,0.69
14,7/8/2025 6:32:01,User14,30,4,4: やや本人らしい,0.69
15,7/12/2025 15:28:40,User15,1,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,2,2,2: あまり本人らしくない,1.29
15,7/12/2025 15:28:40,User15,3,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,4,5,5: かなり本人らしい,1.29
15,7/12/2025 15:28:40,User15,5,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,6,2,2: あまり本人らしくない,1.29
15,7/12/2025 15:28:40,User15,7,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,8,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,9,2,2: あまり本人らしくない,1.29
15,7/12/2025 15:28:40,User15,10,2,2: あまり本人らしくない,1.29
15,7/12/2025 15:28:40,User15,11,2,2: あまり本人らしくない,1.29
15,7/12/2025 15:28:40,User15,12,4,4: やや本人らしい,1.29
15,7/12/2025 15:28:40,User15,13,5,5: かなり本人らしい,1.29
15,7/12/2025 15:28:40,User15,14,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,15,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,16,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,17,2,2: あまり本人らしくない,1.29
15,7/12/2025 15:28:40,User15,18,3,3: 本人らしさは出ていない,1.29
15,7/12/2025 15:28:40,User15,19,3,3: 本人らしさは出ていない,1.29
15,7/12/2025 15:28:40,User15,20,4,4: やや本人らしい,1.29
15,7/12/2025 15:28:40,User15,21,3,3: 本人らしさは出ていない,1.29
15,7/12/2025 15:28:40,User15,22,4,4: やや本人らしい,1.29
15,7/12/2025 15:28:40,User15,23,5,5: かなり本人らしい,1.29
15,7/12/2025 15:28:40,User15,24,5,5: かなり本人らしい,1.29
15,7/12/2025 15:28:40,User15,25,3,3: 本人らしさは出ていない,1.29
15,7/12/2025 15:28:40,User15,26,5,5: かなり本人らしい,1.29
15,7/12/2025 15:28:40,User15,27,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,28,1,1: 全く本人らしくない,1.29
15,7/12/2025 15:28:40,User15,29,3,3: 本人らしさは出ていない,1.29
15,7/12/2025 15:28:40,User15,30,4,4: やや本人らしい,1.29
16,7/12/2025 20:43:06,User16,1,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,2,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,3,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,4,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,5,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,6,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,7,3,3: 本人らしさは出ていない,1.11
16,7/12/2025 20:43:06,User16,8,1,1: 全く本人らしくない,1.11
16,7/12/2025 20:43:06,User16,9,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,10,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,11,3,3: 本人らしさは出ていない,1.11
16,7/12/2025 20:43:06,User16,12,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,13,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,14,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,15,1,1: 全く本人らしくない,1.11
16,7/12/2025 20:43:06,User16,16,1,1: 全く本人らしくない,1.11
16,7/12/2025 20:43:06,User16,17,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,18,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,19,3,3: 本人らしさは出ていない,1.11
16,7/12/2025 20:43:06,User16,20,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,21,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,22,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,23,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,24,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,25,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,26,1,1: 全く本人らしくない,1.11
16,7/12/2025 20:43:06,User16,27,2,2: あまり本人らしくない,1.11
16,7/12/2025 20:43:06,User16,28,4,4: やや本人らしい,1.11
16,7/12/2025 20:43:06,User16,29,3,3: 本人らしさは出ていない,1.11
16,7/12/2025 20:43:06,User16,30,4,4: やや本人らしい,1.11
17,7/20/2025 22:42:32,User17,1,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,2,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,3,2,2: あまり本人らしくない,0.9
17,7/20/2025 22:42:32,User17,4,2,2: あまり本人らしくない,0.9
17,7/20/2025 22:42:32,User17,5,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,6,3,3: 本人らしさは出ていない,0.9
17,7/20/2025 22:42:32,User17,7,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,8,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,9,4,4: やや本人らしい,0.9
17,7/20/2025 22:42:32,User17,10,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,11,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,12,3,3: 本人らしさは出ていない,0.9
17,7/20/2025 22:42:32,User17,13,3,3: 本人らしさは出ていない,0.9
17,7/20/2025 22:42:32,User17,14,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,15,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,16,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,17,4,4: やや本人らしい,0.9
17,7/20/2025 22:42:32,User17,18,2,2: あまり本人らしくない,0.9
17,7/20/2025 22:42:32,User17,19,3,3: 本人らしさは出ていない,0.9
17,7/20/2025 22:42:32,User17,20,2,2: あまり本人らしくない,0.9
17,7/20/2025 22:42:32,User17,21,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,22,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,23,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,24,4,4: やや本人らしい,0.9
17,7/20/2025 22:42:32,User17,25,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,26,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,27,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,28,1,1: 全く本人らしくない,0.9
17,7/20/2025 22:42:32,User17,29,3,3: 本人らしさは出ていない,0.9
17,7/20/2025 22:42:32,User17,30,4,4: やや本人らしい,0.9
